entry_time,exit_time,direction,entry_price,sl,tp,exit_price,outcome,pnl_gross,cost,pnl_net,rr_actual,result,capital,trend_1d,rsi,rsi_ma
2025-10-04 17:00:00,2025-10-04 18:00:00,LONG,4466.59,4455.08,4639.24,4455.08,SL,-98.13,38.03,-136.17,-1.39,LOSS,6544.81,bullish,44.41,49.21
2025-10-04 20:00:00,2025-10-06 14:00:00,LONG,4467.13,4454.94,4649.98,4649.98,TP,1527.0,38.07,1488.93,14.63,WIN,8033.74,bullish,45.68,47.39
2025-10-07 03:00:00,2025-10-07 06:00:00,LONG,4686.41,4675.25,4853.81,4675.25,SL,-109.05,45.74,-154.79,-1.42,LOSS,7878.95,bullish,65.09,71.68
2025-10-07 08:00:00,2025-10-07 09:00:00,LONG,4678.2,4669.4,4810.2,4669.4,SL,-84.48,44.87,-129.35,-1.53,LOSS,7749.6,bullish,57.1,67.63
2025-10-07 20:00:00,2025-10-07 23:00:00,LONG,4479.48,4464.9,4698.18,4464.9,SL,-143.78,44.1,-187.88,-1.31,LOSS,7561.73,bullish,30.02,47.05
2025-10-08 01:00:00,2025-10-08 03:00:00,LONG,4471.6,4447.7,4830.1,4447.7,SL,-151.23,28.22,-179.45,-1.19,LOSS,7382.27,bullish,34.93,38.93
2025-10-09 04:00:00,2025-10-09 07:00:00,LONG,4450.8,4412.82,5020.5,4412.82,SL,-147.65,17.23,-164.87,-1.12,LOSS,7217.4,bullish,42.15,47.62
2025-10-09 10:00:00,2025-10-09 14:00:00,LONG,4334.82,4328.01,4436.97,4328.01,SL,-64.63,41.11,-105.74,-1.64,LOSS,7111.66,bullish,29.16,42.92
2025-10-10 22:00:00,2025-10-10 23:00:00,LONG,3950.0,3871.31,5130.35,3871.31,SL,-142.23,7.07,-149.3,-1.05,LOSS,6962.36,bullish,25.39,32.77
2025-10-11 04:00:00,2025-10-11 09:00:00,SHORT,3792.27,3841.16,3058.92,3841.16,SL,-139.25,10.87,-150.12,-1.08,LOSS,6812.24,bearish,28.66,23.21
2025-10-11 13:00:00,2025-10-11 15:00:00,SHORT,3823.53,3839.99,3576.63,3839.99,SL,-136.24,31.72,-167.96,-1.23,LOSS,6644.28,bearish,36.71,30.31
2025-10-11 19:00:00,2025-10-11 20:00:00,SHORT,3815.48,3825.14,3670.58,3670.58,TP,1438.28,37.15,1401.12,14.61,WIN,8045.4,bearish,37.33,35.56
2025-10-12 11:00:00,2025-10-12 12:00:00,SHORT,3819.99,3843.8,3462.84,3843.8,SL,-160.91,25.9,-186.8,-1.16,LOSS,7858.6,bearish,49.66,43.28
2025-10-12 14:00:00,2025-10-12 15:00:00,SHORT,3810.14,3832.1,3480.74,3832.1,SL,-157.17,27.35,-184.52,-1.17,LOSS,7674.08,bearish,47.87,46.46
2025-10-12 19:00:00,2025-10-12 20:00:00,SHORT,4109.49,4127.85,3834.09,4127.85,SL,-153.48,34.43,-187.91,-1.22,LOSS,7486.17,bearish,73.72,58.52
2025-10-13 01:00:00,2025-10-13 02:00:00,SHORT,4139.78,4152.29,3952.13,4152.29,SL,-128.95,42.74,-171.68,-1.33,LOSS,7314.48,bearish,73.43,68.88
2025-10-13 22:00:00,2025-10-16 20:00:00,SHORT,4258.29,4286.21,3839.49,3839.49,TP,2194.35,21.21,2173.13,14.85,WIN,9487.61,bearish,64.06,61.01
2025-10-17 02:00:00,2025-10-17 03:00:00,SHORT,3920.2,3927.99,3803.35,3927.99,SL,-107.46,54.13,-161.6,-1.5,LOSS,9326.02,bearish,44.74,40.88
2025-10-17 05:00:00,2025-10-19 08:00:00,SHORT,3912.83,3933.26,3606.38,3933.26,SL,-186.52,35.82,-222.34,-1.19,LOSS,9103.68,bearish,43.98,39.84
2025-10-19 12:00:00,2025-10-19 13:00:00,SHORT,3923.82,3930.91,3817.47,3930.91,SL,-93.76,51.94,-145.7,-1.55,LOSS,8957.98,bearish,59.29,53.96
2025-10-19 16:00:00,2025-10-19 17:00:00,SHORT,3978.65,3989.31,3818.75,3989.31,SL,-136.81,51.13,-187.94,-1.37,LOSS,8770.04,bearish,66.88,58.05
2025-10-19 20:00:00,2025-10-19 21:00:00,SHORT,3985.75,4001.52,3749.2,4001.52,SL,-175.4,44.42,-219.82,-1.25,LOSS,8550.23,bearish,64.97,61.62
2025-10-20 08:00:00,2025-10-21 15:00:00,SHORT,4055.03,4075.01,3755.33,4075.01,SL,-171.0,34.79,-205.8,-1.2,LOSS,8344.43,bearish,64.43,62.81
2025-10-21 17:00:00,2025-10-26 13:00:00,SHORT,4029.19,4081.66,3242.14,4081.66,SL,-166.89,12.9,-179.79,-1.08,LOSS,8164.64,bearish,60.16,41.49
2025-10-26 15:00:00,2025-10-26 21:00:00,SHORT,4066.86,4083.52,3816.96,4083.52,SL,-163.29,39.94,-203.24,-1.24,LOSS,7961.41,bearish,75.08,61.5
2025-10-27 11:00:00,2025-10-27 12:00:00,LONG,4167.29,4160.35,4271.39,4160.35,SL,-75.57,45.34,-120.92,-1.6,LOSS,7840.49,bullish,61.08,76.47
2025-10-27 14:00:00,2025-10-27 20:00:00,LONG,4178.02,4145.86,4660.42,4145.86,SL,-156.81,20.29,-177.1,-1.13,LOSS,7663.39,bullish,61.33,72.56
2025-10-27 23:00:00,2025-10-28 00:00:00,LONG,4122.82,4116.43,4218.67,4116.43,SL,-67.7,43.65,-111.35,-1.64,LOSS,7552.04,bullish,44.99,56.87
2025-10-28 02:00:00,2025-10-28 03:00:00,LONG,4136.74,4115.49,4455.49,4115.49,SL,-151.04,29.33,-180.37,-1.19,LOSS,7371.67,bullish,48.53,53.75
2025-10-28 07:00:00,2025-10-28 19:00:00,LONG,4112.85,4068.59,4776.75,4068.59,SL,-147.43,13.63,-161.06,-1.09,LOSS,7210.61,bullish,47.03,47.7
2025-10-29 09:00:00,2025-10-29 13:00:00,SHORT,4007.66,4025.07,3746.51,4025.07,SL,-144.21,33.27,-177.48,-1.23,LOSS,7033.13,bearish,40.73,37.19
2025-10-29 23:00:00,2025-10-30 19:00:00,SHORT,3940.79,3956.75,3701.39,3701.39,TP,2109.94,33.68,2076.26,14.76,WIN,9109.39,bearish,41.13,39.84
2025-10-31 03:00:00,2025-10-31 04:00:00,SHORT,3821.26,3846.96,3435.76,3846.96,SL,-182.19,27.18,-209.37,-1.15,LOSS,8900.02,bearish,47.45,37.45
2025-10-31 06:00:00,2025-10-31 09:00:00,SHORT,3850.51,3862.62,3668.86,3862.62,SL,-159.55,50.81,-210.36,-1.32,LOSS,8689.66,bearish,51.55,41.73
2025-10-31 16:00:00,2025-10-31 19:00:00,SHORT,3860.99,3868.86,3742.94,3868.86,SL,-100.96,49.58,-150.54,-1.49,LOSS,8539.12,bearish,52.68,51.04
2025-10-31 21:00:00,2025-11-01 15:00:00,SHORT,3861.08,3886.14,3485.18,3886.14,SL,-170.78,26.4,-197.18,-1.15,LOSS,8341.94,bearish,52.22,51.34
2025-11-02 09:00:00,2025-11-02 23:00:00,SHORT,3894.73,3906.73,3714.73,3906.73,SL,-146.5,47.62,-194.13,-1.33,LOSS,8147.82,bearish,56.06,55.26
2025-11-03 01:00:00,2025-11-04 19:00:00,SHORT,3865.12,3906.58,3243.22,3243.22,TP,2444.34,13.97,2430.38,14.91,WIN,10578.19,bearish,48.32,47.05
2025-11-05 05:00:00,2025-11-05 06:00:00,SHORT,3329.47,3334.83,3249.07,3334.83,SL,-97.07,60.34,-157.41,-1.62,LOSS,10420.78,bearish,41.41,30.26
2025-11-05 08:00:00,2025-11-05 12:00:00,SHORT,3331.09,3337.13,3240.49,3337.13,SL,-107.7,59.45,-167.15,-1.55,LOSS,10253.62,bearish,42.01,32.17
2025-11-05 15:00:00,2025-11-05 16:00:00,SHORT,3348.93,3360.31,3178.23,3360.31,SL,-205.07,60.45,-265.52,-1.29,LOSS,9988.1,bearish,47.89,41.63
2025-11-05 20:00:00,2025-11-06 12:00:00,SHORT,3455.11,3462.03,3351.31,3351.31,TP,1710.38,56.08,1654.31,14.51,WIN,11642.4,bearish,60.64,48.84
2025-11-06 23:00:00,2025-11-07 00:00:00,SHORT,3319.61,3326.04,3223.16,3326.04,SL,-128.54,66.43,-194.97,-1.52,LOSS,11447.44,bearish,43.02,42.84
2025-11-07 07:00:00,2025-11-07 17:00:00,SHORT,3348.02,3366.79,3066.47,3366.79,SL,-228.95,40.95,-269.9,-1.18,LOSS,11177.54,bearish,49.57,45.51
2025-11-07 23:00:00,2025-11-08 04:00:00,SHORT,3445.9,3468.83,3101.95,3468.83,SL,-223.55,33.71,-257.26,-1.15,LOSS,10920.28,bearish,64.0,50.58
2025-11-09 00:00:00,2025-11-09 06:00:00,SHORT,3401.51,3409.5,3281.66,3409.5,SL,-146.21,62.32,-208.53,-1.43,LOSS,10711.75,bearish,49.64,48.86
2025-11-09 18:00:00,2025-11-09 19:00:00,SHORT,3515.52,3528.19,3325.47,3528.19,SL,-214.23,59.55,-273.79,-1.28,LOSS,10437.96,bearish,69.75,59.36
2025-11-10 02:00:00,2025-11-10 03:00:00,SHORT,3629.9,3635.97,3538.85,3635.97,SL,-99.49,59.55,-159.04,-1.6,LOSS,10278.93,bearish,79.52,73.76
2025-11-11 04:00:00,2025-11-11 17:00:00,SHORT,3606.11,3615.65,3463.01,3463.01,TP,2325.0,57.43,2267.57,14.63,WIN,12546.5,bearish,57.35,50.22
2025-11-12 03:00:00,2025-11-12 05:00:00,SHORT,3427.23,3447.44,3124.08,3447.44,SL,-250.93,42.68,-293.61,-1.17,LOSS,12252.89,bearish,35.02,34.0
2025-11-12 07:00:00,2025-11-12 08:00:00,SHORT,3439.11,3449.61,3281.61,3449.61,SL,-213.23,69.95,-283.18,-1.33,LOSS,11969.71,bearish,39.36,34.12
2025-11-12 15:00:00,2025-12-31 17:00:00,SHORT,3502.27,3576.9,2382.82,2975.77,TIMEOUT,1688.88,10.39,1678.49,7.01,WIN,13648.2,bearish,51.16,48.59
